Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Kings,0.741%,1000,De'Aaron Fox:41.8 PPG,Kevin Huerter:29.646 PPG,Domantas Sabonis:22.934 PPG,Keegan Murray:19.313 PPG,Harrison Barnes:17.095 PPG,Malik Monk:15.15 PPG,Davion Mitchell:7.797 PPG,Terence Davis:5.831 PPG,Trey Lyles:5.578 PPG,Chimezie Metu:3.992 PPG
Hawks,0.258%,1000,Trae Young:37.919 PPG,Dejounte Murray:35.202 PPG,De'Andre Hunter:20.443 PPG,John Collins:17.578 PPG,Clint Capela:13.09 PPG,AJ Griffin:7.538 PPG,Onyeka Okongwu:7.482 PPG,Justin Holiday:5.439 PPG,Aaron Holiday:3.937 PPG,Jalen Johnson:2.985 PPG
