Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bucks,0.408%,1000,Giannis Antetokounmpo:37.408 PPG,Jrue Holiday:28.157 PPG,Brook Lopez:20.636 PPG,Bobby Portis:18.093 PPG,Grayson Allen:12.943 PPG,Khris Middleton:12.237 PPG,Pat Connaughton:10.806 PPG,Jevon Carter:9.263 PPG,Joe Ingles:7.963 PPG,George Hill:4.683 PPG
Pacers,0.591%,1000,Tyrese Haliburton:36.417 PPG,Buddy Hield:32.56 PPG,Myles Turner:25.047 PPG,Bennedict Mathurin:20.776 PPG,Andrew Nembhard:13.229 PPG,Aaron Nesmith:11.885 PPG,Jalen Smith:10.55 PPG,T.J. McConnell:7.247 PPG,Chris Duarte:6.581 PPG,Oshae Brissett:4.663 PPG
