Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Grizzlies,0.461%,1000,Ja Morant:34.481 PPG,Desmond Bane:29.39 PPG,Dillon Brooks:23.319 PPG,Jaren Jackson Jr.:17.863 PPG,Tyus Jones:11.969 PPG,Steven Adams:10.858 PPG,Santi Aldama:9.93 PPG,Brandon Clarke:8.822 PPG,John Konchar:7.672 PPG,David Roddy:6.357 PPG
Cavaliers,0.539%,1000,Donovan Mitchell:38.444 PPG,Darius Garland:27.356 PPG,Evan Mobley:18.834 PPG,Jarrett Allen:16.102 PPG,Caris LeVert:15.83 PPG,Cedi Osman:12.426 PPG,Kevin Love:10.487 PPG,Dean Wade:8.409 PPG,Lamar Stevens:7.192 PPG,Isaac Okoro:6.688 PPG
