Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Mavericks,0.776%,1000,Luka Dončić:46.391 PPG,Kyrie Irving:44.328 PPG,Tim Hardaway Jr.:20.895 PPG,Christian Wood:19.221 PPG,Reggie Bullock:10.657 PPG,Josh Green:10.097 PPG,Maxi Kleber:7.899 PPG,Dwight Powell:5.606 PPG,Justin Holiday:5.131 PPG,Jaden Hardy:4.066 PPG
Grizzlies,0.223%,1000,Ja Morant:33.417 PPG,Desmond Bane:28.506 PPG,Dillon Brooks:19.507 PPG,Jaren Jackson Jr.:19.333 PPG,Tyus Jones:11.094 PPG,Steven Adams:10.714 PPG,Santi Aldama:9.819 PPG,Brandon Clarke:8.441 PPG,Luke Kennard:7.485 PPG,John Konchar:5.792 PPG
