Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.646%,1000,Joel Embiid:37.31 PPG,Tyrese Maxey:31.383 PPG,James Harden:28.393 PPG,Tobias Harris:24.108 PPG,De'Anthony Melton:16.493 PPG,Shake Milton:10.918 PPG,Georges Niang:8.62 PPG,P.J. Tucker:4.185 PPG,Danuel House Jr.:3.888 PPG,Furkan Korkmaz:2.068 PPG
Wizards,0.352%,1000,Kyle Kuzma:31.922 PPG,Bradley Beal:31.067 PPG,Kristaps Porziņģis:26.174 PPG,Rui Hachimura:14.746 PPG,Monte Morris:12.813 PPG,Corey Kispert:11.787 PPG,Deni Avdija:9.25 PPG,Will Barton:8.024 PPG,Jordan Goodwin:6.767 PPG,Delon Wright:4.709 PPG
