Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Suns,0.648%,1000,Devin Booker:39.328 PPG,Mikal Bridges:25.89 PPG,Deandre Ayton:23.853 PPG,Chris Paul:17.0 PPG,Cameron Johnson:16.322 PPG,Cameron Payne:14.913 PPG,Torrey Craig:10.529 PPG,Landry Shamet:8.682 PPG,Damion Lee:8.54 PPG,Ish Wainright:2.694 PPG
Grizzlies,0.35%,1000,Ja Morant:33.699 PPG,Desmond Bane:27.988 PPG,Dillon Brooks:24.253 PPG,Jaren Jackson Jr.:16.761 PPG,Tyus Jones:11.704 PPG,Santi Aldama:10.139 PPG,Steven Adams:9.906 PPG,John Konchar:9.703 PPG,Brandon Clarke:8.232 PPG,David Roddy:5.723 PPG
