Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Timberwolves,0.506%,1000,Anthony Edwards:37.657 PPG,Karl-Anthony Towns:26.737 PPG,Rudy Gobert:15.968 PPG,Jaden McDaniels:15.342 PPG,Mike Conley:13.619 PPG,Jaylen Nowell:12.464 PPG,Naz Reid:11.401 PPG,Kyle Anderson:11.117 PPG,Taurean Prince:10.154 PPG,Austin Rivers:5.822 PPG
Hawks,0.493%,1000,Trae Young:30.686 PPG,Dejounte Murray:30.264 PPG,De'Andre Hunter:18.56 PPG,Bogdan Bogdanović:17.49 PPG,John Collins:15.5 PPG,Clint Capela:13.71 PPG,Saddiq Bey:13.351 PPG,Onyeka Okongwu:8.801 PPG,AJ Griffin:8.052 PPG,Jalen Johnson:3.293 PPG
