Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Kings,0.544%,1000,De'Aaron Fox:36.38 PPG,Domantas Sabonis:28.073 PPG,Kevin Huerter:25.975 PPG,Keegan Murray:18.437 PPG,Harrison Barnes:18.093 PPG,Malik Monk:17.187 PPG,Davion Mitchell:7.302 PPG,Terence Davis:5.35 PPG,Trey Lyles:5.195 PPG,Chimezie Metu:3.163 PPG
76ers,0.456%,1000,Joel Embiid:36.446 PPG,Tyrese Maxey:29.241 PPG,James Harden:28.026 PPG,Tobias Harris:23.127 PPG,De'Anthony Melton:15.657 PPG,Shake Milton:10.482 PPG,Georges Niang:8.986 PPG,P.J. Tucker:4.028 PPG,Danuel House Jr.:3.609 PPG,Furkan Korkmaz:1.862 PPG
