Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Rockets,0.327%,1000,Jalen Green:35.493 PPG,Kevin Porter Jr.:30.943 PPG,Alperen Şengün:20.618 PPG,Jabari Smith Jr.:19.234 PPG,Kenyon Martin Jr.:17.33 PPG,Jae'Sean Tate:10.486 PPG,Tari Eason:10.097 PPG,Daishen Nix:4.052 PPG,TyTy Washington Jr.:3.982 PPG,Usman Garuba:2.331 PPG
Knicks,0.67%,1000,Julius Randle:37.416 PPG,Jalen Brunson:34.503 PPG,RJ Barrett:28.064 PPG,Immanuel Quickley:15.952 PPG,Josh Hart:14.337 PPG,Quentin Grimes:13.267 PPG,Mitchell Robinson:9.014 PPG,Evan Fournier:5.938 PPG,Isaiah Hartenstein:4.761 PPG,Jericho Sims:2.876 PPG
