Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Hawks,0.552%,1000,Trae Young:33.631 PPG,Dejounte Murray:32.933 PPG,Bogdan Bogdanović:20.617 PPG,De'Andre Hunter:19.349 PPG,John Collins:16.537 PPG,Clint Capela:13.718 PPG,AJ Griffin:10.065 PPG,Onyeka Okongwu:9.312 PPG,Justin Holiday:3.537 PPG,Aaron Holiday:3.129 PPG
Clippers,0.447%,1000,Paul George:30.879 PPG,Kawhi Leonard:25.099 PPG,Norman Powell:19.524 PPG,Marcus Morris:16.881 PPG,Reggie Jackson:13.234 PPG,John Wall:12.509 PPG,Ivica Zubac:11.542 PPG,Luke Kennard:11.434 PPG,Terance Mann:10.439 PPG,Nicolas Batum:7.804 PPG
