Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.82%,1000,Joel Embiid:41.922 PPG,Tyrese Maxey:30.678 PPG,James Harden:30.271 PPG,Tobias Harris:24.664 PPG,De'Anthony Melton:15.424 PPG,Shake Milton:10.828 PPG,Georges Niang:9.344 PPG,P.J. Tucker:3.971 PPG,Montrezl Harrell:3.484 PPG,Danuel House Jr.:3.459 PPG
Pistons,0.179%,1000,Cade Cunningham:26.653 PPG,Bojan Bogdanović:24.135 PPG,Jaden Ivey:16.947 PPG,Saddiq Bey:14.707 PPG,Killian Hayes:13.822 PPG,Alec Burks:13.403 PPG,Isaiah Stewart:12.184 PPG,Marvin Bagley III:11.875 PPG,Jalen Duren:9.16 PPG,Isaiah Livers:6.539 PPG
