Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Clippers,0.32%,1000,Paul George:40.413 PPG,Marcus Morris:25.64 PPG,Reggie Jackson:16.28 PPG,Ivica Zubac:15.092 PPG,John Wall:14.186 PPG,Norman Powell:14.077 PPG,Luke Kennard:10.66 PPG,Kawhi Leonard:10.359 PPG,Terance Mann:6.635 PPG,Nicolas Batum:3.732 PPG
Mavericks,0.68%,1000,Luka Dončić:57.445 PPG,Spencer Dinwiddie:34.311 PPG,Christian Wood:19.534 PPG,Dorian Finney-Smith:15.384 PPG,Tim Hardaway Jr.:14.29 PPG,Reggie Bullock:7.958 PPG,Maxi Kleber:6.39 PPG,Josh Green:5.751 PPG,Dwight Powell:5.678 PPG,JaVale McGee:2.082 PPG
