Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Grizzlies,0.52%,1000,Ja Morant:39.663 PPG,Desmond Bane:36.465 PPG,Dillon Brooks:21.812 PPG,Tyus Jones:13.213 PPG,Santi Aldama:12.797 PPG,John Konchar:9.458 PPG,Steven Adams:8.566 PPG,Brandon Clarke:7.78 PPG,Jake LaRavia:5.404 PPG,David Roddy:5.126 PPG
Pelicans,0.48%,1000,Zion Williamson:30.646 PPG,CJ McCollum:29.631 PPG,Brandon Ingram:29.349 PPG,Trey Murphy III:14.502 PPG,Jonas Valančiūnas:12.951 PPG,Herbert Jones:11.962 PPG,Larry Nance Jr.:10.858 PPG,Jose Alvarado:7.343 PPG,Naji Marshall:6.656 PPG,Devonte' Graham:3.941 PPG
