Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.569%,1000,Joel Embiid:40.953 PPG,James Harden:30.335 PPG,Tyrese Maxey:27.998 PPG,Tobias Harris:22.809 PPG,De'Anthony Melton:13.227 PPG,Georges Niang:8.61 PPG,Shake Milton:8.144 PPG,P.J. Tucker:4.505 PPG,Jalen McDaniels:3.126 PPG,Danuel House Jr.:2.915 PPG
Bulls,0.429%,1000,Zach LaVine:38.126 PPG,DeMar DeRozan:35.419 PPG,Nikola Vučević:29.225 PPG,Patrick Williams:13.791 PPG,Ayo Dosunmu:12.311 PPG,Coby White:10.625 PPG,Alex Caruso:6.128 PPG,Patrick Beverley:5.769 PPG,Javonte Green:4.477 PPG,Derrick Jones Jr.:3.313 PPG
