Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Mavericks,0.439%,1000,Luka Dončić:49.121 PPG,Spencer Dinwiddie:24.976 PPG,Christian Wood:23.027 PPG,Tim Hardaway Jr.:18.976 PPG,Dorian Finney-Smith:13.601 PPG,Reggie Bullock:9.149 PPG,Maxi Kleber:8.082 PPG,Josh Green:7.099 PPG,Kemba Walker:5.532 PPG,Dwight Powell:4.838 PPG
Trailblazers,0.56%,1000,Damian Lillard:40.52 PPG,Anfernee Simons:36.466 PPG,Jerami Grant:32.114 PPG,Jusuf Nurkić:16.456 PPG,Josh Hart:14.629 PPG,Justise Winslow:8.409 PPG,Shaedon Sharpe:7.795 PPG,Drew Eubanks:4.955 PPG,Gary Payton II:3.551 PPG,Trendon Watford:3.396 PPG
