Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Mavericks,0.566%,1000,Luka Dončić:51.556 PPG,Spencer Dinwiddie:24.435 PPG,Christian Wood:22.256 PPG,Tim Hardaway Jr.:17.94 PPG,Dorian Finney-Smith:13.771 PPG,Kemba Walker:8.548 PPG,Maxi Kleber:8.082 PPG,Reggie Bullock:7.824 PPG,Josh Green:7.267 PPG,Dwight Powell:4.534 PPG
Timberwolves,0.433%,1000,Anthony Edwards:34.517 PPG,Karl-Anthony Towns:26.203 PPG,D'Angelo Russell:22.276 PPG,Rudy Gobert:15.496 PPG,Jaden McDaniels:14.622 PPG,Jaylen Nowell:13.7 PPG,Naz Reid:11.607 PPG,Taurean Prince:9.033 PPG,Kyle Anderson:8.483 PPG,Austin Rivers:5.849 PPG
